movie_id,actor
14577,Norm Macdonald
14577,Artie Lange
14577,Jack Warden
11592,Kathleen Turner
11592,Sam Waterston
11592,Ricki Lake
16406,Kirsten Dunst
16406,Michelle Williams
16406,Will Ferrell
19052,Usher Raymond
19052,Vanessa Williams
19052,Forest Whitaker
3682,Ryan Phillippe
3682,Salma Hayek
3682,Breckin Meyer
9683,Jake Gyllenhaal
9683,Swoosie Kurtz
9683,Marley Shelton
2084,Nicole Kidman
2084,Ben Chaplin
2084,Vincent Cassel
107811,Miles Teller
107811,Skylar Astin
107811,Justin Chon
2266,Steve Buscemi
2266,Natalie Portman
2266,Willem Dafoe
13074,Samuel L. Jackson
13074,Josh Hartnett
13074,Alan Alda
144340,Tina Fey
144340,Paul Rudd
144340,Michael Sheen
48217,Daniel Auteuil
48217,Emir Kusturica
48217,Juliette Binoche
28211,Julianne Moore
28211,Liam Neeson
28211,Amanda Seyfried
47502,Cher
47502,Chazz Palminteri
47502,Ryan O'Neal
9950,Vin Diesel
9950,Alex Rocco
9950,Frank Pietrangolare
84892,Logan Lerman
84892,Emma Watson
84892,Ezra Miller
24227,Thomas Ian Griffith
24227,Lance Henriksen
24227,James Earl Jones
9672,Sigourney Weaver
9672,Toby Jones
9672,Gwyneth Paltrow
44853,Peter Mullan
44853,Milla Jovovich
44853,Wes Bentley
157544,Olivia Taylor Dudley
157544,Michael Peña
157544,Djimon Hounsou
59678,Nick Frost
59678,Jodie Whittaker
59678,John Boyega
79777,Zana Marjanović
79777,Goran Kostić
79777,Branko Đurić
158011,Halle Berry
158011,Abigail Breslin
158011,Morris Chestnut
407887,Lee Jung-jae
407887,Liam Neeson
407887,Lee Beom-soo
17043,Steve Irwin
17043,Terri Irwin
17043,Magda Szubanski
8952,Jim Carrey
8952,Ewan McGregor
8952,Leslie Mann
62204,Everett McGill
62204,Ron Perlman
62204,Nicholas Kadi
13435,Derek Luke
13435,Malcolm David Kelley
13435,Cory Hodges
17187,Kevin Kline
17187,Emile Hirsch
17187,Embeth Davidtz
319,Christian Slater
319,Patricia Arquette
319,Michael Rapaport
59457,Eva Green
59457,Matt Smith
59457,Lesley Manville
9504,Al Pacino
9504,Jack Lemmon
9504,Alec Baldwin
37414,Casey Affleck
37414,Kate Hudson
37414,Jessica Alba
6217,Nastassja Kinski
6217,Malcolm McDowell
6217,John Heard
26688,Rumer Willis
26688,Briana Evigan
26688,Jamie Chung
43867,Ronald Colman
43867,Madeleine Carroll
43867,Raymond Massey
6615,Ryan Gosling
6615,Emily Mortimer
6615,Paul Schneider
14574,Asa Butterfield
14574,Jack Scanlon
14574,Vera Farmiga
16,Björk
16,Catherine Deneuve
16,David Morse
39780,Ralph Fiennes
39780,Cate Blanchett
39780,Ciarán Hinds
21612,Christopher Walken
21612,Chris Penn
21612,Annabella Sciorra
36691,Michael Douglas
36691,Danny DeVito
36691,Jesse Eisenberg
23631,Danny Trejo
23631,Michelle Rodriguez
23631,Jessica Alba
45324,Kevin Spacey
45324,Kelly Preston
45324,Hannah Endicott-Douglas
12144,Gabriel Damon
12144,Candace Hutson
12144,Judith Barsi
11658,Jang Dong-gun
11658,Won Bin
11658,Lee Eun-ju
56601,Clifton Collins Jr
56601,Cheech Marin
56601,Moisés Arias
9552,Linda Blair
9552,Max von Sydow
9552,Ellen Burstyn
578,Roy Scheider
578,Robert Shaw
578,Richard Dreyfuss
2105,Jason Biggs
2105,Chris Klein
2105,Thomas Ian Nicholas
126319,Anne-Marie Loop
126319,Lambert Wilson
126319,Pauline Brunner
10136,Eddie Murphy
10136,Charles Dance
10136,Charlotte Lewis
67660,Michael Ealy
67660,Jerry Ferrara
67660,Meagan Good
10611,Ice Cube
10611,Anthony Anderson
10611,Cedric the Entertainer
154,William Shatner
154,Leonard Nimoy
154,DeForest Kelley
3049,Jim Carrey
3049,Sean Young
3049,Courteney Cox
860,Matthew Broderick
860,Dabney Coleman
860,Ally Sheedy
9281,Harrison Ford
9281,Kelly McGillis
9281,Josef Sommer
75674,Roselyn Sánchez
75674,Emilio Rivera
75674,Nestor Serrano
9762,Channing Tatum
9762,Jenna Dewan
9762,Damaine Radcliff
3179,Mike Judge
3179,Bruce Willis
3179,Demi Moore
184,Pam Grier
184,Samuel L. Jackson
184,Robert Forster
13335,John Cho
13335,Kal Penn
13335,Neil Patrick Harris
76726,Dane DeHaan
76726,Alex Russell
76726,Michael B. Jordan
10269,Barbra Streisand
10269,Mandy Patinkin
10269,Amy Irving
36819,Sean Connery
36819,John Cleese
36819,Shelley Duvall
17130,Britney Spears
17130,Zoe Saldana
17130,Taryn Manning
57214,Oliver Cooper
57214,Jonathan Daniel Brown
57214,Thomas Mann
11202,George C. Scott
11202,Karl Malden
11202,Stephen Young
9357,Robin Williams
9357,Connie Nielsen
9357,Michael Vartan
13812,Jennifer Carpenter
13812,Steve Harris
13812,Jay Hernandez
9030,Jessica Alba
9030,Alessandro Nivola
9030,Parker Posey
19084,Cedric the Entertainer
19084,Vanessa Williams
19084,Steve Harvey
8386,Method Man
8386,Redman
8386,Obba Babatundé
10437,Michael Caine
10437,Don Austen
10437,Meredith Braun
1360,Salma Hayek
1360,Alfred Molina
1360,Mía Maestro
101267,Katy Perry
101267,Russell Brand
101267,Shannon Woodward
222935,Shailene Woodley
222935,Ansel Elgort
222935,Nat Wolff
10220,Matt Damon
10220,John Turturro
10220,Gretchen Mol
284296,Chris Rock
284296,Rosario Dawson
284296,J.B. Smoove
31915,Talia Shire
31915,Robert Foxworth
31915,Armand Assante
11601,Kevin Bacon
11601,Kathryn Erbe
11601,Illeana Douglas
205220,Judi Dench
205220,Steve Coogan
205220,Sophie Kennedy Clark
11354,Joan Allen
11354,Kevin Costner
11354,Erika Christensen
16241,Gregory Peck
16241,Laurence Olivier
16241,James Mason
14191,Emma Roberts
14191,Joanna 'JoJo' Levesque
14191,Sara Paxton
286565,Nat Wolff
286565,Cara Delevingne
286565,Justice Smith
26710,Eddie Griffin
26710,Anthony Anderson
26710,Michael Imperioli
129670,Bruce Dern
129670,Will Forte
129670,Bob Odenkirk
9059,Billy Zane
9059,William Sadler
9059,Jada Pinkett Smith
34549,Alex D. Linz
34549,Zena Grey
34549,Nora Dunn
57157,Charlize Theron
57157,Patton Oswalt
57157,Patrick Wilson
1948,Jason Statham
1948,Amy Smart
1948,Jose Pablo Cantillo
28353,Bill Bellamy
28353,Lark Voorhies
28353,Bernie Mac
46889,Holly Hunter
46889,Danny DeVito
46889,Queen Latifah
38093,Queen Latifah
38093,Common
38093,Paula Patton
14976,Anne Hathaway
14976,Rosemarie DeWitt
14976,Sebastian Stan
11027,Jack Nicholson
11027,Jessica Lange
11027,John Colicos
3635,Scarlett Johansson
3635,Colin Firth
3635,Cillian Murphy
387,Jürgen Prochnow
387,Herbert Grönemeyer
387,Klaus Wennemann
6020,Barry Watson
6020,Michael Rosenbaum
6020,Harland Williams
122906,Domhnall Gleeson
122906,Rachel McAdams
122906,Bill Nighy
9550,Takeshi Kaneshiro
9550,Andy Lau
9550,Zhang Ziyi
60599,Richard Gere
60599,Susan Sarandon
60599,Tim Roth
227719,Jonny Weston
227719,Virginia Gardner
227719,Sofia Black-D'Elia
14299,Adrien Brody
14299,Jeffrey Wright
14299,Beyoncé Knowles
19419,Norm Macdonald
19419,Dave Chappelle
19419,Danny DeVito
12088,Christopher Lambert
12088,Kurtwood Smith
12088,Loryn Locklin
14799,Catherine O'Hara
14799,Harry Shearer
14799,Parker Posey
9466,Kenneth Branagh
9466,Judy Davis
9466,Joe Mantegna
7510,Annette Bening
7510,Brian Cox
7510,Joseph Cross
31246,Kelly Clarkson
31246,Justin Guarini 
31246,Brandon Henschel
61752,Theresa Randle
61752,Isaiah Washington
61752,Spike Lee
10944,Meg Ryan
10944,Mark Ruffalo
10944,Jennifer Jason Leigh
10362,Joaquin Phoenix
10362,Gwyneth Paltrow
10362,Isabella Rossellini
14778,Michael Caine
14778,Tom Courtenay
14778,David Hemmings
1255,Song Kang-ho
1255,Park Hae-il
1255,Bae Doona
45226,Robert Duvall
45226,Treat Williams
45226,Kathryn Harrold
10212,Guy Pearce
10212,Robert Carlyle
10212,David Arquette
8669,Anton Yelchin
8669,Robert Downey Jr.
8669,Hope Davis
179144,Toni Servillo
179144,Carlo Verdone
179144,Sabrina Ferilli
16857,Emile Hirsch
16857,Kieran Culkin
16857,Jodie Foster
86825,Mia Wasikowska
86825,Nicole Kidman
86825,Matthew Goode
844,Tony Leung Chiu-Wai
844,Zhang Ziyi
844,Faye Wong
8060,Chris Cooper
8060,Pierce Brosnan
8060,Patricia Clarkson
15907,Alex Michaeletos
15907,Campbell Scott
15907,Mary Makhatho
38448,Colin Farrell
38448,Alicja Bachleda-Curuś
38448,Dervla Kirwan
327,Takeshi Kitano
327,Omar Epps
327,Claude Maki
9260,William H. Macy
9260,Isaiah Washington
9260,Sam Rockwell
61337,James Spader
61337,Kyra Sedgwick
61337,Helen Mirren
13079,Uma Thurman
13079,Evan Rachel Wood
13079,Eva Amurri Martino
89325,Diane Keaton
89325,Kevin Kline
89325,Sam Shepard
4170,Kevin Kline
4170,Cesar Ramos
4170,Paulina Gaitán
41508,Marcell Nagy
41508,Béla Dóra
41508,Bálint Péntek
12479,Bruce Willis
12479,Albert Finney
12479,Nick Nolte
44555,Sun Honglei
44555,Xiao Shen Yang
44555,Yan Ni
10133,Jeremy Northam
10133,Lucy Liu
10133,Nigel Bennett
21345,Liu Ye
21345,Gao Yuanyuan
21345,Hideo Nakaizumi
173931,Jon Heder
173931,Tom Arnold
173931,Michael Clarke Duncan
61984,Hiroyuki Ikeuchi
61984,Takuya Kimura
61984,Meisa Kuroki
50601,Rupert Friend
50601,Val Kilmer
50601,Andy García
26466,Melissa George
26466,Liam Hemsworth
26466,Emma Lung
345003,Caroline Barry
345003,Christopher Lambert
345003,Kelly LeBrock
236751,Greg Kinnear
236751,Kelly Reilly
236751,Connor Corum
107,Jason Statham
107,Brad Pitt
107,Vinnie Jones
357837,Witney Carson
357837,Chehon Wespi-Tschopp
357837,Gary Daniels
8913,Dale Midkiff
8913,Fred Gwynne
8913,Denise Crosby
13889,Tatsuo Matsumura
13889,Kyôko Kagawa
13889,Hisashi Igawa
18530,Paddy Considine
18530,Julia Stiles
18530,Caroline Dhavernas
358451,Lau Ching-Wan
358451,Tang Wei
358451,Qin Hailu
927,Zach Galligan
927,Phoebe Cates
927,Hoyt Axton
11,Mark Hamill
11,Harrison Ford
11,Carrie Fisher
291870,Zac Efron
291870,Robert De Niro
291870,Julianne Hough
907,Omar Sharif
907,Julie Christie
907,Geraldine Chaplin
206563,Rickson Tevez
206563,Eduardo Luis
206563,Gabriel Weinstein
11887,Zac Efron
11887,Vanessa Hudgens
11887,Ashley Tisdale
45317,Mark Wahlberg
45317,Christian Bale
45317,Amy Adams
12094,Johnny Knoxville
12094,Bam Margera
12094,Steve-O
10377,Joe Pesci
10377,Ralph Macchio
10377,Marisa Tomei
249164,Chloë Grace Moretz
249164,Jamie Blackley
249164,Liana Liberato
256092,Thomas Jane
256092,John Cusack
256092,Zoe Ventoura
9942,Tom Berenger
9942,Charlie Sheen
9942,Corbin Bernsen
10748,Talulah Riley
10748,Rupert Everett
10748,Gemma Arterton
1817,Colin Farrell
1817,Kiefer Sutherland
1817,Forest Whitaker
10229,Mandy Moore
10229,Shane West
10229,Peter Coyote
687,Susan Sarandon
687,Sean Penn
687,Robert Prosky
796,Sarah Michelle Gellar
796,Ryan Phillippe
796,Reese Witherspoon
22804,Tobin Bell
22804,Costas Mandylor
22804,Betsy Russell
10156,Mel Brooks
10156,Dom DeLuise
10156,Madeline Kahn
12837,Dakota Fanning
12837,Queen Latifah
12837,Jennifer Hudson
17708,Chris Kattan
17708,Vinessa Shaw
17708,Peter Falk
13937,John Lithgow
13937,Lolita Davidovich
13937,Steven Bauer
28932,Sylvester Stallone
28932,Rod Steiger
28932,Peter Boyle
31909,Karen Black
31909,Hunter Carson
31909,Timothy Bottoms
167073,Saoirse Ronan
167073,Domhnall Gleeson
167073,Emory Cohen
3175,Ryan O'Neal
3175,Marisa Berenson
3175,Hardy Krüger
14369,Jason London
14369,Lee Majors
14369,Zach Galifianakis
16888,Tim Meadows
16888,Karyn Parsons
16888,Billy Dee Williams
121826,Maggie Smith
121826,Tom Courtenay
121826,Billy Connolly
10646,Jerry O'Connell
10646,Shannon Elizabeth
10646,Jake Busey
12149,Bill Paxton
12149,Matthew McConaughey
12149,Powers Boothe
304357,Helen Mirren
304357,Ryan Reynolds
304357,Tatiana Maslany
11184,Liam Neeson
11184,Laura Linney
11184,Chris O'Donnell
766,Bruce Campbell
766,Embeth Davidtz
766,Marcus Gilbert
20009,Jason Segel
20009,Devon Sawa
20009,Jason Schwartzman
1587,Johnny Depp
1587,Leonardo DiCaprio
1587,Juliette Lewis
30973,Christopher Plummer
30973,Henry Ian Cusick
30973,Stuart Bunce
11109,Imelda Staunton
11109,Sally Hawkins
11109,Richard Graham
9027,Jimi Mistry
9027,Heather Graham
9027,Marisa Tomei
63020,Marisa Tomei
63020,Alfred Molina
63020,Anjelica Huston
86829,Oscar Isaac
86829,Carey Mulligan
86829,Justin Timberlake
11065,Mekhi Phifer
11065,Josh Hartnett
11065,Andrew Keegan
13888,Milla Jovovich
13888,Brian Krause
13888,Lisa Pelikan
42345,Sean Connery
42345,Samantha Eggar
42345,Richard Harris
13994,James Gandolfini
13994,Susan Sarandon
13994,Kate Winslet
1590,Ed Harris
1590,Diane Kruger
1590,Matthew Goode
62728,Andy Serkis
62728,Helen Mirren
62728,John Hurt
11917,Tobin Bell
11917,Costas Mandylor
11917,Scott Patterson
45138,John Cassavetes
45138,Britt Ekland
45138,Peter Falk
80271,Miley Cyrus
80271,Demi Moore
80271,Douglas Booth
4657,Laura Linney
4657,Gabriel Byrne
4657,Deborra-Lee Furness
14395,Shah Rukh Khan
14395,Rani Mukerji
14395,Preity Zinta
24137,Cate Blanchett
24137,Minnie Driver
24137,Rupert Everett
190847,Liev Schreiber
190847,Romola Garai
190847,Elias Koteas
11056,Anna Paquin
11056,Lena Olin
11056,Iain Glen
62,Keir Dullea
62,Gary Lockwood
62,William Sylvester
601,Henry Thomas
601,Drew Barrymore
601,Robert MacNaughton
13067,Meg Ryan
13067,Kristen Stewart
13067,Adam Brody
25379,Marc Donato
25379,Pascale Bussières
25379,William Hurt
88641,Dermot Mulroney
88641,Ricky Schroder
88641,Kelli Williams
58051,Akshay Kumar
58051,Ritesh Deshmukh
58051,Deepika Padukone
14877,Jon Voight
14877,Tamara Hope
14877,Trent Ford
96399,Eva Longoria
96399,Andy García
96399,Oscar Isaac
304410,Louane Emera
304410,Karin Viard
304410,François Damiens
489,Robin Williams
489,Matt Damon
489,Ben Affleck
373314,Josh Duhamel
373314,Alice Eve
373314,Malin Åkerman
214,Tobin Bell
214,Shawnee Smith
214,Angus Macfadyen
10890,Bill Murray
10890,Harold Ramis
10890,Warren Oates
1588,Kirsten Dunst
1588,Jesse Bradford
1588,Eliza Dushku
316727,Elizabeth Mitchell
316727,Frank Grillo
316727,Mykelti Williamson
10314,Freddie Prinze Jr.
10314,Rachael Leigh Cook
10314,Matthew Lillard
663,Tobin Bell
663,Scott Patterson
663,Costas Mandylor
11804,Michael Keaton
11804,Chandra West
11804,Deborah Kara Unger
16781,Tyler Perry
16781,Blair Underwood
16781,Lynn Whitfield
11873,Paul Newman
11873,Tom Cruise
11873,Mary Elizabeth Mastrantonio
9289,Eddie Albert
9289,Paul Anka
9289,Arletty
10414,Emilio Estevez
10414,Joss Ackland
10414,Lane Smith
1970,Sarah Michelle Gellar
1970,Jason Behr
1970,Clea DuVall
9614,Adam Sandler
9614,Ben Stiller
9614,Christopher McDonald
8922,Gina Philips
8922,Justin Long
8922,Jonathan Breck
1648,Keanu Reeves
1648,Alex Winter
1648,George Carlin
17917,Ron Moody
17917,Shani Wallis
17917,Oliver Reed
74534,Bill Nighy
74534,Maggie Smith
74534,Tom Wilkinson
19405,Rickey D'Shon Collins
19405,Jason Davis
19405,Ashley Johnson
9355,Mel Gibson
9355,Tina Turner
9355,Bruce Spence
10999,Arnold Schwarzenegger
10999,Rae Dawn Chong
10999,Dan Hedaya
321258,Lauren Cohan
321258,Rupert Evans
321258,James Russell
44040,Chris Messina
44040,Jacob Vargas
44040,Bojana Novaković
10426,Ice Cube
10426,Mike Epps
10426,John Witherspoon
280092,Dermot Mulroney
280092,Stefanie Scott
280092,Lin Shaye
13938,Taimak
13938,Julius Carry
13938,Vanity
10163,Jeff Fahey
10163,Pierce Brosnan
10163,Jenny Wright
12182,Michael Cera
12182,Kat Dennings
12182,Aaron Yoo
1832,Ben Affleck
1832,Matt Damon
1832,Linda Fiorentino
9034,Goldie Hawn
9034,Susan Sarandon
9034,Geoffrey Rush
15301,Albert Brooks
15301,Vic Morrow
15301,John Larroquette
10135,Patrick Swayze
10135,Kelly Lynch
10135,Sam Elliott
26352,Keenen Ivory Wayans
26352,Charles S. Dutton
26352,Jada Pinkett Smith
20616,Jesse Bradford
20616,Erika Christensen
20616,Shiri Appleby
9794,Dane Cook
9794,Jessica Simpson
9794,Dax Shepard
15037,Jennifer Love Hewitt
15037,Ethan Embry
15037,Charlie Korsmo
227,Matt Dillon
227,Ralph Macchio
227,C. Thomas Howell
294272,Bryce Dallas Howard
294272,Oakes Fegley
294272,Wes Bentley
11336,Christopher Walken
11336,Brooke Adams
11336,Tom Skerritt
283445,Shannyn Sossamon
283445,James Ransone
283445,Robert Daniel Sloan
88036,Whitney Houston
88036,Cee Lo Green
88036,Derek Luke
10984,Denise Richards
10984,David Boreanaz
10984,Marley Shelton
22824,Milla Jovovich
22824,Will Patton
22824,Hakeem Kae-Kazim
9526,Meryl Streep
9526,Lindsay Lohan
9526,Virginia Madsen
39349,Wesley Snipes
39349,Michael Wright
39349,Donald Faison
15983,Chuck Norris
15983,Richard Lynch
15983,Melissa Prophet
14544,Nick Cannon
14544,Shad Moss
14544,Chi McBride
11545,Jason Schwartzman
11545,Olivia Williams
11545,Bill Murray
42684,Eric Balfour
42684,Scottie Thompson
42684,David Zayas
268238,Dev Patel
268238,Judi Dench
268238,Richard Gere
8359,Abigail Breslin
8359,Chris O'Donnell
8359,Julia Ormond
15648,Hilary Duff
15648,Heather Locklear
15648,Chris Noth
41823,Denzel Washington
41823,Spike Lee
41823,Wesley Snipes
11891,Hui Lou Chen
11891,Tad Horino
11891,Steve Oedekerk
9362,Kevin Bacon
9362,Fred Ward
9362,Finn Carter
9902,Desmond Harrington
9902,Eliza Dushku
9902,Emmanuelle Chriqui
14729,David Carradine
14729,Keith Carradine
14729,Robert Carradine
9455,Mark Wahlberg
9455,Chow Yun-fat
9455,Byron Mann
103731,Matthew McConaughey
103731,Tye Sheridan
103731,Jacob Lofland
10090,Lennie Loftin
10090,Danny DeVito
10090,Ben Garant
164558,Harry Styles
164558,Niall Horan
164558,Zayn Malik
19905,Jeremy Piven
19905,Ving Rhames
19905,James Brolin
17710,Spencer Klein
17710,Francesca Smith
17710,Jamil Walker Smith
75900,Michelle Williams
75900,Eddie Redmayne
75900,Kenneth Branagh
9515,Pierce Brosnan
9515,Greg Kinnear
9515,Hope Davis
27322,Larenz Tate
27322,Nia Long
27322,Isaiah Washington
328425,Jason Bateman
328425,Rebecca Hall
328425,Joel Edgerton
14120,Louie Leonardo
14120,Chad Allen
14120,Jack Guzman
10050,Kirsten Dunst
10050,Ben Foster
10050,Melissa Sagemiller
1542,Ron Livingston
1542,Jennifer Aniston
1542,David Herman
10490,Kirsten Dunst
10490,Ellen Barkin
10490,Denise Richards
87093,Amy Adams
87093,Christoph Waltz
87093,Krysten Ritter
10029,Jon Favreau
10029,Leland Orser
10029,Cameron Diaz
9893,Alexa PenaVega
9893,Mika Boorem
9893,Jane Lynch
11507,Craig Wasson
11507,Melanie Griffith
11507,Gregg Henry
37931,Will Forte
37931,Kristen Wiig
37931,Val Kilmer
3472,Chiwetel Ejiofor
3472,Audrey Tautou
3472,Sergi López
87818,Anna Faris
87818,Emma Stone
87818,Halle Berry
13160,Eva Longoria
13160,Jason Biggs
13160,Lake Bell
88005,Steve Carell
88005,Keira Knightley
88005,Connie Britton
52067,Anne Heche
52067,Ed Helms
52067,Sigourney Weaver
73,Edward Norton
73,Edward Furlong
73,Beverly D'Angelo
134597,Josh Stewart
134597,Christopher McDonald
134597,Emma Fitzpatrick
24034,Nathan Lane
24034,Kelsey Grammer
24034,Shaun Fleming
14283,Carlo Cecchi
14283,Irene Grazioli
14283,Anita Laurenzi
404,Richard Farnsworth
404,Sissy Spacek
404,Jane Galloway Heitz
13201,Stephen Dorff
13201,Fairuza Balk
13201,Brad Renfro
209403,Jason Bateman
209403,Kathryn Hahn
209403,Rohan Chand
7942,Simon Pegg
7942,Thandie Newton
7942,Hank Azaria
73247,Andy Kaufman
73247,Bernadette Peters
73247,Randy Quaid
253331,Kevin Costner
253331,Jillian Estell
253331,Jennifer Ehle
34043,Lance Bass
34043,Joey Fatone
34043,Emmanuelle Chriqui
9952,Christian Bale
9952,Steve Zahn
9952,Marshall Bell
256924,Al Pacino
256924,Annette Bening
256924,Jennifer Garner
82532,Jason Segel
82532,Ed Helms
82532,Susan Sarandon
41110,Tilda Swinton
41110,Flavio Parenti
41110,Edoardo Gabbriellini
134371,Samantha Mathis
134371,Jason Beghe
134371,Esai Morales
2088,Gary Oldman
2088,Lena Olin
2088,Annabella Sciorra
10388,Terence Stamp
10388,Lesley Ann Warren
10388,Luis Guzmán
1640,Sandra Bullock
1640,Don Cheadle
1640,Matt Dillon
25520,Gillian Anderson
25520,Dan Aykroyd
25520,Eleanor Bron
27342,Burt Reynolds
27342,Cliff Robertson
27342,Kenneth McMillan
13689,Scott Mechlowicz
13689,Nick Nolte
13689,Amy Smart
67911,Nick Swardson
67911,Christina Ricci
67911,Stephen Dorff
24664,Damon Wayans
24664,Savion Glover
24664,Tommy Davidson
329440,Natalie Dormer
329440,Taylor Kinney
329440,Yukiyoshi Ozawa
47890,Lesley-Anne Down
47890,Frank Langella
47890,Maurice Ronet
252512,Ben Stiller
252512,Naomi Watts
252512,Adam Driver
55720,Demián Bichir
55720,José Julián
55720,Chelsea Rendon
9613,Ralph Fiennes
9613,Miranda Richardson
9613,Gabriel Byrne
29076,Sandra Bullock
29076,Liam Neeson
29076,Oliver Platt
29339,Charlie Hunnam
29339,Nathan Lane
29339,Jim Broadbent
68812,Michael Shannon
68812,Winona Ryder
68812,Ray Liotta
32740,Hrithik Roshan
32740,Naseeruddin Shah
32740,Priyanka Chopra
14195,Melanie Griffith
14195,Stephen Dorff
14195,Alicia Witt
73567,Matthew McConaughey
73567,Emile Hirsch
73567,Thomas Haden Church
41479,David Duchovny
41479,Demi Moore
41479,Amber Heard
15394,Philip Seymour Hoffman
15394,Minnie Driver
15394,John Hurt
10071,Will Arnett
10071,Will Forte
10071,Kristen Wiig
1989,Norah Jones
1989,Jude Law
1989,Natalie Portman
91076,John Turturro
91076,Christopher Walken
91076,Susan Sarandon
12779,Madonna
12779,Adriano Giannini
12779,Bruce Greenwood
13191,John Cusack
13191,Hilary Duff
13191,Marisa Tomei
11770,Stephen Chow
11770,Ng Man-Tat
11770,Patrick Tse Yin
12703,Vincent Gallo
12703,Chloë Sevigny
12703,Cheryl Tiegs
64559,Michel Serrault
64559,Isabelle Huppert
64559,François Cluzet
222649,Gael García Bernal
222649,Shohreh Aghdashloo
222649,Jason Jones
115872,Olivier Martinez
115872,Aitana Sánchez-Gijón
115872,Romane Bohringer
101173,Gerard Butler
101173,Ralph Fiennes
101173,Lubna Azabal
25350,Sigourney Weaver
25350,Ryan Donowho
25350,Emile Hirsch
10034,Minnie Driver
10034,Mary McCormack
10034,Kevin McNally
20178,Robin Williams
20178,Alexie Gilmore
20178,Daryl Sabara
5072,Danny Dyer
5072,Laura Harris
5072,Toby Stephens
18191,William H. Macy
18191,Joe Mantegna
18191,Denise Richards
31007,Kristen Stewart
31007,James Gandolfini
31007,Melissa Leo
11546,George Gaynes
11546,G. W. Bailey
11546,Leslie Easterbrook
41894,Natalie Alyn Lind
41894,Michael Rooker
